filename,r2_key,production_url,source_type,file_type,file_size,file_size_bytes,url_exists,article_ids,article_count,last_modified,etag,ai_caption_alt,ai_caption_descriptive,ai_caption_seo,needs_caption
desktop-light-show-different-types-of-templates.png,tallyfy-demo/pro/desktop-light-show-different-types-of-templates.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-different-types-of-templates.png,orphaned,.png,53.1KB,54399,True,,0,2024-07-08T20:53:11.422Z,56a556c394e09630fd6e61984d570922,,,,no
desktop-light-show-different-types-of-templates.png,tallyfy/pro/desktop-light-show-different-types-of-templates.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-different-types-of-templates.png,orphaned,.png,53.3KB,54570,True,,0,2024-09-24T02:01:37.192Z,674d272cec30c0369861a629ce53c6c8,,,,no
desktop-light-show-email-logs.png,tallyfy-demo/pro/desktop-light-show-email-logs.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-email-logs.png,orphaned,.png,298.2KB,305351,True,,0,2024-07-08T20:52:59.271Z,1cb4c5d4505c002e399891fa9b90175c,,,,no
desktop-light-show-email-logs.png,tallyfy/pro/desktop-light-show-email-logs.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-email-logs.png,orphaned,.png,304.0KB,311257,True,,0,2024-09-24T02:01:34.492Z,5a28badb822a6a81cef2f098fa088a12,,,,no
desktop-light-show-formfield-required.png,tallyfy-demo/pro/desktop-light-show-formfield-required.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-formfield-required.png,orphaned,.png,47.6KB,48717,True,,0,2024-07-08T20:52:48.608Z,c24784b2798daa43600df9a9538a2171,,,,no
desktop-light-show-formfield-required.png,tallyfy/pro/desktop-light-show-formfield-required.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-formfield-required.png,orphaned,.png,48.4KB,49532,True,,0,2024-09-24T02:01:19.844Z,687e5c611e9ad479063743da448d7fa4,,,,no
desktop-light-show-formfields.png,tallyfy-demo/pro/desktop-light-show-formfields.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-formfields.png,orphaned,.png,509.2KB,521376,True,,0,2024-07-05T00:14:21.132Z,a22f04b8d72fec5b0c058f1b89b0f84d,Collection of different form field types,Template editor displaying various form field types available for workflow data collection This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow: form field types and data collection options,no
desktop-light-show-help-and-facts.png,tallyfy-demo/pro/desktop-light-show-help-and-facts.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-help-and-facts.png,orphaned,.png,402.6KB,412215,True,,0,2024-07-08T20:53:06.156Z,ee2df0b3129ef1d920ad4fc9f4907681,,,,no
desktop-light-show-help-and-facts.png,tallyfy/pro/desktop-light-show-help-and-facts.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-help-and-facts.png,orphaned,.png,395.5KB,404982,True,,0,2024-09-24T02:01:37.498Z,981be1e6f6a94517208ef1b015952734,,,,no
desktop-light-show-help-popup.png,tallyfy-demo/pro/desktop-light-show-help-popup.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-help-popup.png,orphaned,.png,470.6KB,481872,True,,0,2024-07-08T20:52:51.813Z,5dc8f348f3d83e76db2d4471eea6ecf7,,,,no
desktop-light-show-help-popup.png,tallyfy/pro/desktop-light-show-help-popup.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-help-popup.png,orphaned,.png,460.1KB,471117,True,,0,2024-09-24T02:00:48.666Z,7b599fc19b1da6841873f72642d67045,,,,no
desktop-light-show-kickoff-form.png,tallyfy-demo/pro/desktop-light-show-kickoff-form.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-kickoff-form.png,orphaned,.png,373.7KB,382689,True,,0,2024-07-08T20:52:49.946Z,d55d6459a01817309e70178326191561,,,,no
desktop-light-show-kickoff-form.png,tallyfy/pro/desktop-light-show-kickoff-form.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-kickoff-form.png,orphaned,.png,375.9KB,384895,True,,0,2024-09-24T02:01:13.710Z,3879b51eb4bac78bed1d0a6db173b139,,,,no
desktop-light-show-kickoff-on-task.png,tallyfy-demo/pro/desktop-light-show-kickoff-on-task.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-kickoff-on-task.png,orphaned,.png,149.1KB,152679,True,,0,2024-07-08T20:53:11.550Z,6c8e48032a0b2a486285f7fe866013db,Kick-off form information displayed on task,Task interface showing initial kick-off form data and submission details This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow automation feature: viewing kick-off form data on tasks,no
desktop-light-show-not-required-field.png,tallyfy-demo/pro/desktop-light-show-not-required-field.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-not-required-field.png,orphaned,.png,151.1KB,154729,True,,0,2024-07-08T20:53:18.738Z,313568bc6705f49a7858db7533e1108e,Optional form field not marked required feature,Form configuration showing optional field setting allowing non-required data entry This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow automation feature: making form fields optional or required,no
desktop-light-show-notifications.png,tallyfy-demo/pro/desktop-light-show-notifications.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-notifications.png,orphaned,.png,418.5KB,428517,True,,0,2024-07-08T20:52:52.820Z,6648a57e211491f0f71b6f76b60a8ebe,Task notifications in notification dropdown,Notification dropdown showing recent task updates and assignment notifications This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow automation feature: task notifications and alert management,no
desktop-light-show-number-comments-ongoingtask.png,tallyfy-demo/pro/desktop-light-show-number-comments-ongoingtask.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-number-comments-ongoingtask.png,orphaned,.png,21.6KB,22138,True,,0,2024-07-08T20:53:10.180Z,47c4799d22b348841b5d3eb4d3e65119,,,,no
desktop-light-show-number-comments-ongoingtask.png,tallyfy/pro/desktop-light-show-number-comments-ongoingtask.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-number-comments-ongoingtask.png,orphaned,.png,22.2KB,22734,True,,0,2024-09-24T02:01:34.641Z,b36d2f71586619c0e307a40ffdfdb5a6,,,,no
desktop-light-show-org-id.png,tallyfy-demo/pro/desktop-light-show-org-id.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-org-id.png,orphaned,.png,259.7KB,265901,True,,0,2024-07-08T20:53:14.357Z,ed378177184147b41fc957caa9b16959,Organization ID displayed in settings feature,Organization settings showing unique organization ID for API integration This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow: locating organization id for api integration,no
desktop-light-show-problem-process.png,tallyfy-demo/pro/desktop-light-show-problem-process.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-problem-process.png,orphaned,.png,232.8KB,238418,True,,0,2024-07-08T20:53:23.216Z,cb8ea6254e17a1b1d1b8b70dfb44f4ef,Process marked with issue or problem flag,Process list showing problem indicator for workflows requiring attention This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow: identifying and managing problem processes,no
desktop-light-show-template-created-by-tallyfyai.png,tallyfy-demo/pro/desktop-light-show-template-created-by-tallyfyai.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-template-created-by-tallyfyai.png,orphaned,.png,388.4KB,397700,True,,0,2024-07-08T20:53:24.564Z,50f50fbd300af3e8675180e8277cf568,Tallyfy AI generated template view view view,"Template created by Tallyfy AI showing AI-generated workflow structure, template recommendations, and customization options for team automation processes.",Tallyfy AI template generation workflow automation automation,no
desktop-light-show-template-example.png,tallyfy-demo/pro/desktop-light-show-template-example.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-template-example.png,orphaned,.png,358.0KB,366573,True,,0,2024-07-08T20:53:30.729Z,7d78959f3dba19fce4572d12d2c958e9,Example template in template library feature,Template gallery showing example template for workflow pattern reference This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow: using template examples for workflow setup,no
desktop-light-show-template-step-details-enumerated.png,tallyfy-demo/pro/desktop-light-show-template-step-details-enumerated.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-template-step-details-enumerated.png,orphaned,.png,154.3KB,158046,True,,0,2024-07-08T20:53:03.504Z,10d03107b3fadbd062bc170116972594,,,,no
desktop-light-show-template-step-details-enumerated.png,tallyfy/pro/desktop-light-show-template-step-details-enumerated.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-template-step-details-enumerated.png,orphaned,.png,153.7KB,157339,True,,0,2024-09-24T02:00:50.567Z,c6e5900592421b761717bfcac179ca9f,,,,no
desktop-light-show-text-editor-task-description.png,tallyfy-demo/pro/desktop-light-show-text-editor-task-description.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-text-editor-task-description.png,orphaned,.png,433.0KB,443377,True,,0,2024-07-08T20:53:22.249Z,9e944a3545009e13d344526bbcf1dfac,,,,no
desktop-light-show-text-editor-task-description.png,tallyfy/pro/desktop-light-show-text-editor-task-description.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-text-editor-task-description.png,orphaned,.png,515.6KB,528021,True,,0,2024-09-24T02:01:16.487Z,decec75a37c89a99cc411b2905f10ffe,,,,no
desktop-light-show-this-field-is-required.png,tallyfy-demo/pro/desktop-light-show-this-field-is-required.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-this-field-is-required.png,orphaned,.png,108.6KB,111182,True,,0,2024-07-08T20:53:20.501Z,c13449b92bef45143fddf93f90528548,,,,no
desktop-light-show-this-field-is-required.png,tallyfy/pro/desktop-light-show-this-field-is-required.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-this-field-is-required.png,orphaned,.png,108.3KB,110869,True,,0,2024-09-24T02:01:14.029Z,13295332ea9670da7ee6dffe7faa79da,,,,no
desktop-light-show-unrequired-fields.png,tallyfy/pro/desktop-light-show-unrequired-fields.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-show-unrequired-fields.png,orphaned,.png,176.8KB,181009,True,,0,2024-09-24T02:01:14.796Z,0d05117bf2e2b2d79f37709a316f0b85,,,,no
desktop-light-show-unsolved-problems.png,tallyfy-demo/pro/desktop-light-show-unsolved-problems.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-show-unsolved-problems.png,orphaned,.png,72.9KB,74643,True,,0,2024-07-08T20:53:21.900Z,477898b32d70656bc831998d7f99519d,List of processes with unsolved issues feature,Dashboard showing processes with unresolved problems and error states This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow automation feature: tracking unsolved workflow problems,no
desktop-light-showcase-tracker-tab.png,tallyfy-demo/pro/desktop-light-showcase-tracker-tab.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-showcase-tracker-tab.png,orphaned,.png,391.6KB,401037,True,,0,2024-07-08T20:52:49.844Z,16aa91900bbd05dbc006b917495487f4,Tallyfy process tracker tab view view view,"Tallyfy tracker tab displaying live process monitoring dashboard with task status columns, team member assignments, due dates, and real-time progress visualization.",Tallyfy tracker dashboard monitor task status processes automation,no
desktop-light-showing-ongoing-process.png,tallyfy-demo/pro/desktop-light-showing-ongoing-process.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-showing-ongoing-process.png,orphaned,.png,306.3KB,313667,True,,0,2024-07-08T20:52:46.852Z,54600ec8462c8441555cfc05331402d9,Ongoing active process in dashboard feature,Process dashboard displaying an active running workflow with real-time status This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow automation feature: monitoring ongoing workflow processes,no
desktop-light-showing-pastdue-tasks-color.png,tallyfy-demo/pro/desktop-light-showing-pastdue-tasks-color.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-showing-pastdue-tasks-color.png,orphaned,.png,348.0KB,356388,True,,0,2024-07-08T20:52:58.459Z,21c3f27eb7d2fd41b078d7039c7562c4,,,,no
desktop-light-showing-pastdue-tasks-color.png,tallyfy/pro/desktop-light-showing-pastdue-tasks-color.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-showing-pastdue-tasks-color.png,orphaned,.png,220.4KB,225678,True,,0,2024-09-24T02:00:56.197Z,19dad01e79e172c634963e2ed33c48be,,,,no
desktop-light-sidebar-numerated.png,tallyfy-demo/pro/desktop-light-sidebar-numerated.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-sidebar-numerated.png,orphaned,.png,433.4KB,443797,True,,0,2024-07-08T20:52:50.141Z,f1b71d403c4051ababfce8a875c07ad5,Sidebar with numbered step indicators feature,Process sidebar showing numbered step list for workflow navigation and tracking This screenshot demonstrates the feature within the Tallyfy workflow management platform.,Tallyfy workflow automation feature: navigating numbered workflow steps,no
desktop-light-sidebar-numerated1.png,tallyfy-demo/pro/desktop-light-sidebar-numerated1.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-sidebar-numerated1.png,orphaned,.png,409.7KB,419511,True,,0,2024-06-10T22:08:16.820Z,9e2271564cd371cac130db2c609bc412,,,,no
desktop-light-sidebar-numerated1718998030995.png,tallyfy-demo/pro/desktop-light-sidebar-numerated1718998030995.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-sidebar-numerated1718998030995.png,orphaned,.png,428.8KB,439043,True,,0,2024-07-08T20:52:51.592Z,de649cdc10f62c11ec347131680dd349,,,,no
desktop-light-sidebar-numerated1718998030995.png,tallyfy/pro/desktop-light-sidebar-numerated1718998030995.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-sidebar-numerated1718998030995.png,orphaned,.png,423.6KB,433748,True,,0,2024-09-24T02:01:18.906Z,671bc15901dd407b428b25b6d75f3c36,,,,no
desktop-light-sort-tasks.png,tallyfy-demo/pro/desktop-light-sort-tasks.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-sort-tasks.png,orphaned,.png,547.6KB,560695,True,,0,2024-07-08T20:53:11.256Z,891074ef95c54644e581b0cf50972f14,Task list with sorting dropdown menu feature,"Task interface showing sort options to arrange tasks by priority, date, or status This screenshot demonstrates the feature within the Tallyfy workflow management platform.",Tallyfy workflow automation feature: sorting tasks by various criteria,no
desktop-light-sort-templates.png,tallyfy-demo/pro/desktop-light-sort-templates.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-sort-templates.png,orphaned,.png,322.1KB,329845,True,,0,2024-07-08T20:52:51.215Z,0f3c623a12e218a4c59522892e6c7788,,,,no
desktop-light-sort-templates.png,tallyfy/pro/desktop-light-sort-templates.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-sort-templates.png,orphaned,.png,318.5KB,326120,True,,0,2024-09-24T02:01:20.636Z,f2bb213ce5e1cae010230aa042c84702,,,,no
desktop-light-specify-deadline-to-task.png,tallyfy-demo/pro/desktop-light-specify-deadline-to-task.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-specify-deadline-to-task.png,orphaned,.png,422.2KB,432296,True,,0,2024-07-08T20:53:11.553Z,64ccc9c28424adf951956d2c54c81454,,,,no
desktop-light-star-process.png,tallyfy-demo/pro/desktop-light-star-process.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-star-process.png,orphaned,.png,396.1KB,405633,True,,0,2024-07-08T20:52:45.152Z,110314499944d335a3369af0492fe397,,,,no
desktop-light-star-process.png,tallyfy/pro/desktop-light-star-process.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-star-process.png,orphaned,.png,224.4KB,229745,True,,0,2024-09-24T02:01:13.363Z,aba5573bbc48017fc9ff78bf2fd69208,,,,no
desktop-light-statusactionexample.png,tallyfy-demo/pro/desktop-light-statusactionexample.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-statusactionexample.png,orphaned,.png,133.0KB,136233,True,,0,2024-07-08T20:53:02.428Z,d7e9c208d141f39242b5c0b9863cfc79,,,,no
desktop-light-step-webhook.png,tallyfy-demo/pro/desktop-light-step-webhook.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-step-webhook.png,orphaned,.png,75.8KB,77599,True,,0,2024-07-08T20:52:55.033Z,6be3c6d4379099739659fa72eb7ef8ab,,,,no
desktop-light-step3.png,tallyfy-demo/pro/desktop-light-step3.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-step3.png,orphaned,.png,69.6KB,71265,True,,0,2024-07-08T20:53:27.781Z,74911f3fc5bdc304ebaca1f1a1970efd,,,,no
desktop-light-switch-organizations.png,tallyfy-demo/pro/desktop-light-switch-organizations.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-switch-organizations.png,orphaned,.png,402.2KB,411879,True,,0,2024-07-08T20:53:03.104Z,ab4518c06ab22a8c6347bff1194479c6,,,,no
desktop-light-switch-to-approvereject.png,tallyfy-demo/pro/desktop-light-switch-to-approvereject.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-switch-to-approvereject.png,orphaned,.png,411.5KB,421401,True,,0,2024-07-08T20:53:17.778Z,cb6c9193a12794947fdbb10f78d1b2bc,,,,no
desktop-light-table-of-contents-procedure-template.png,tallyfy-demo/pro/desktop-light-table-of-contents-procedure-template.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-table-of-contents-procedure-template.png,orphaned,.png,362.1KB,370790,True,,0,2024-07-08T20:53:11.355Z,fb146d3c70b76d6bec7498174e8b0ed7,,,,no
desktop-light-tallyfyai-document.png,tallyfy-demo/pro/desktop-light-tallyfyai-document.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-tallyfyai-document.png,orphaned,.png,114.4KB,117131,True,,0,2024-07-08T20:53:13.596Z,6ae2d85a531017147e22277a8d940fc9,,,,no
desktop-light-tallyfyai-document.png,tallyfy/pro/desktop-light-tallyfyai-document.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-tallyfyai-document.png,orphaned,.png,114.9KB,117695,True,,0,2024-09-24T02:01:39.376Z,e110a74a56484957ac312b19a2bafb5b,,,,no
desktop-light-target-options-favorite.png,tallyfy-demo/pro/desktop-light-target-options-favorite.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-target-options-favorite.png,orphaned,.png,109.9KB,112568,True,,0,2024-07-08T23:52:46.155Z,99c02bf08ec3217992fd203efa3e4df5,,,,no
desktop-light-task-completion-example-automations.png,tallyfy-demo/pro/desktop-light-task-completion-example-automations.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-task-completion-example-automations.png,orphaned,.png,146.1KB,149573,True,,0,2024-07-08T20:53:12.140Z,04d4b97833a6e09c0668ca2a9495599b,,,,no
desktop-light-task-completion-example-tasks.png,tallyfy-demo/pro/desktop-light-task-completion-example-tasks.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-task-completion-example-tasks.png,orphaned,.png,176.3KB,180534,True,,0,2024-07-08T20:53:04.069Z,6ac131c910304d9d6a778490816b3900,,,,no
desktop-light-task-completion-example-tasks.png,tallyfy/pro/desktop-light-task-completion-example-tasks.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-task-completion-example-tasks.png,orphaned,.png,157.2KB,160939,True,,0,2024-09-24T02:01:40.494Z,64b688dda037271462f761ec912cabff,,,,no
desktop-light-task-within-process.png,tallyfy-demo/pro/desktop-light-task-within-process.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-task-within-process.png,orphaned,.png,497.8KB,509702,True,,0,2024-07-08T20:53:02.581Z,e2a415a623f0e341690e8d1ca02db033,,,,no
desktop-light-template-id.png,tallyfy-demo/pro/desktop-light-template-id.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-template-id.png,orphaned,.png,337.9KB,346053,True,,0,2024-07-08T20:52:57.933Z,9ef4d89e53a4e27bf9395d214f29cb1f,,,,no
desktop-light-template-id.png,tallyfy/pro/desktop-light-template-id.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-template-id.png,orphaned,.png,331.1KB,339090,True,,0,2024-09-24T02:01:33.949Z,39f3186ff9364c2c2dd9ea6c3076d2e7,,,,no
desktop-light-template-webhooks.png,tallyfy-demo/pro/desktop-light-template-webhooks.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-template-webhooks.png,orphaned,.png,65.2KB,66752,True,,0,2024-07-08T20:52:59.327Z,1621a46b09bba2cd71d7459902fc07de,,,,no
desktop-light-template-webhooks.png,tallyfy/pro/desktop-light-template-webhooks.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-template-webhooks.png,orphaned,.png,65.8KB,67331,True,,0,2024-09-24T02:01:34.020Z,056976b8f55966bfb1b06e70266e94b8,,,,no
desktop-light-testing2.png,tallyfy-demo/pro/desktop-light-testing2.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-testing2.png,orphaned,.png,274.9KB,281517,True,,0,2024-07-08T20:53:15.708Z,7f8ccaa047a330aa1563816e64ab0289,,,,no
desktop-light-testing2.png,tallyfy/pro/desktop-light-testing2.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-testing2.png,orphaned,.png,265.4KB,271749,True,,0,2024-09-24T02:01:38.667Z,bdbea850641507126cc37b86fec6847e,,,,no
desktop-light-translate-service.png,tallyfy-demo/pro/desktop-light-translate-service.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-translate-service.png,orphaned,.png,45.1KB,46163,True,,0,2024-07-08T20:53:00.582Z,f2be323af5554d5f5e57db4aa0d47c4b,,,,no
desktop-light-translate-service.png,tallyfy/pro/desktop-light-translate-service.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-translate-service.png,orphaned,.png,44.6KB,45676,True,,0,2024-09-24T02:01:35.924Z,d4ee5986a47c971ba4fd2fad7d84f6c8,,,,no
desktop-light-trigger-via-inbound-email.png,tallyfy-demo/pro/desktop-light-trigger-via-inbound-email.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-trigger-via-inbound-email.png,orphaned,.png,6.1KB,6285,True,,0,2024-07-08T20:53:02.060Z,05614f8a15ef29eac4e84a41d775c27e,,,,no
desktop-light-trigger-via-inbound-email.png,tallyfy/pro/desktop-light-trigger-via-inbound-email.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-trigger-via-inbound-email.png,orphaned,.png,6.8KB,6927,True,,0,2024-09-24T02:01:36.638Z,48d62d3dc9b29143930e9b390399c47d,,,,no
desktop-light-update-password.png,tallyfy-demo/pro/desktop-light-update-password.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-update-password.png,orphaned,.png,50.6KB,51811,True,,0,2024-07-08T20:53:04.411Z,3cda22c37c657045640418c3568b792c,,,,no
desktop-light-update-password.png,tallyfy/pro/desktop-light-update-password.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-update-password.png,orphaned,.png,47.5KB,48623,True,,0,2024-09-24T02:01:37.834Z,4815c411d1a035c1422ac44dccc23a6b,,,,no
desktop-light-version-1-check-access-token.png,tallyfy-demo/pro/desktop-light-version-1-check-access-token.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-version-1-check-access-token.png,orphaned,.png,92.9KB,95157,True,,0,2024-08-06T18:53:35.225Z,cd9e789aeab007b9b00f5af4eb504034,,,,no
desktop-light-version-10-showing-pastdue-tasks-color.png,tallyfy/pro/desktop-light-version-10-showing-pastdue-tasks-color.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-version-10-showing-pastdue-tasks-color.png,orphaned,.png,216.7KB,221856,True,,0,2024-08-24T15:20:56.434Z,2041f65ae1e43a7e146de5654eee0f7d,,,,no
desktop-light-version-23-click-create-template-by-tallyfyai.png,tallyfy-demo/pro/desktop-light-version-23-click-create-template-by-tallyfyai.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-version-23-click-create-template-by-tallyfyai.png,orphaned,.png,570.2KB,583840,True,,0,2024-07-26T20:05:03.437Z,fba55a09316423109b71fb67cf3a4fca,,,,no
desktop-light-version-37-visibility-change.png,tallyfy/pro/desktop-light-version-37-visibility-change.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-version-37-visibility-change.png,orphaned,.png,116.2KB,118955,True,,0,2024-08-06T18:53:35.024Z,c582da218aa85f5f90474ef4726aa39c,,,,no
desktop-light-visibility-change.png,tallyfy-demo/pro/desktop-light-visibility-change.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-visibility-change.png,orphaned,.png,76.7KB,78503,True,,0,2024-07-03T15:19:27.730Z,9a43877674c544c414a18e935abc5567,,,,no
desktop-light-visibility-change.png,tallyfy/pro/desktop-light-visibility-change.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-visibility-change.png,orphaned,.png,86.1KB,88154,True,,0,2024-09-24T02:01:13.372Z,ca8d0f024d006774aff50c708af0bdbd,,,,no
desktop-light-welcome-message-snippet-example.png,tallyfy-demo/pro/desktop-light-welcome-message-snippet-example.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-welcome-message-snippet-example.png,orphaned,.png,222.4KB,227772,True,,0,2024-07-08T20:53:08.667Z,fd9a1e6b6340c9655d1e75ae9d5dd4e9,,,,no
desktop-light-what-are-templates-enumerated.png,tallyfy-demo/pro/desktop-light-what-are-templates-enumerated.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-what-are-templates-enumerated.png,orphaned,.png,359.4KB,368038,True,,0,2024-07-08T20:52:52.793Z,8a7645c6321f6cec8bac928e44b386ee,,,,no
desktop-light-what-are-templates-enumerated.png,tallyfy/pro/desktop-light-what-are-templates-enumerated.png,https://screenshots.tallyfy.com/tallyfy/pro/desktop-light-what-are-templates-enumerated.png,orphaned,.png,359.5KB,368146,True,,0,2024-09-24T02:01:19.267Z,85dde4da0918ff1c8793974d844a838d,,,,no
desktop-light-where-to-click-table-contents-procedure-template.png,tallyfy-demo/pro/desktop-light-where-to-click-table-contents-procedure-template.png,https://screenshots.tallyfy.com/tallyfy-demo/pro/desktop-light-where-to-click-table-contents-procedure-template.png,orphaned,.png,223.4KB,228720,True,,0,2024-07-08T20:53:09.547Z,4ed07cea17cb86a715d2bc5088700daa,,,,no
file-6A5OBSarZo.png,file-6A5OBSarZo.png,https://screenshots.tallyfy.com/file-6A5OBSarZo.png,orphaned,.png,82.3KB,84240,True,,0,2024-03-06T20:28:39.886Z,07597d16bb1e26e99b4783e108d7e778,,,,no
file-8UqL1MlMfr.png,file-8UqL1MlMfr.png,https://screenshots.tallyfy.com/file-8UqL1MlMfr.png,orphaned,.png,96.3KB,98623,True,,0,2024-03-06T20:28:40.824Z,58f077fc61083e89e49bac69168b735b,,,,no
file-8yddw96ntw.gif,file-8yddw96ntw.gif,https://screenshots.tallyfy.com/file-8yddw96ntw.gif,orphaned,.gif,1.5MB,1540738,True,,0,2024-03-06T20:28:43.005Z,5533235452b4ff2c9bef2bc20ad27d2b,,,,no
file-HxBZgi1Uy9.png,file-HxBZgi1Uy9.png,https://screenshots.tallyfy.com/file-HxBZgi1Uy9.png,orphaned,.png,116.9KB,119712,True,,0,2024-03-06T20:28:43.808Z,5ab4e3c0a2a18107de5b56d9a3beb983,,,,no
file-PGLQCwwqAO.png,file-PGLQCwwqAO.png,https://screenshots.tallyfy.com/file-PGLQCwwqAO.png,orphaned,.png,62.5KB,63980,True,,0,2024-03-06T20:28:46.552Z,2cdea77b66660386b99858b7db860e05,,,,no
